event_id,date,time_utc,datetime_utc,lat,lon,depth,moment_tensor_depth,strike1,dip1,rake1,strike2,dip2,rake2,n_fault_planes,ma,md,ml,mw,scalar_moment,mt_exponent,mt_mrr,mt_mtt,mt_mpp,mt_mrt,mt_mrp,mt_mtp,mt_1,mt_2,mt_3,mt_4,mt_5,mt_6
72678441,2016-08-16,22:05:28.530000,2016-08-16T22:05:28.530000Z,36.69,-121.33,3.62,5.0,236.0,64.0,35.0,128.0,59.0,149.0,2,,3.17,3.01,3.19,7.61e+20,20,3.622,-7.851,4.23,-0.6,-3.362,0.404,3.622,-7.851,4.23,-0.6,-3.362,0.404
72682391,2016-08-21,21:47:48.290000,2016-08-21T21:47:48.290000Z,37.62,-118.89,1.96,1.5,123.0,69.0,-143.0,19.0,56.0,-25.0,2,,3.45,3.5,3.53,2.426e+21,21,-1.1755,-0.9923,2.1678,-0.8752,0.2803,-1.3502,-1.1755,-0.9923,2.1678,-0.8752,0.2803,-1.3502
72686711,2016-08-28,21:20:52.090000,2016-08-28T21:20:52.090000Z,40.44,-123.41,35.62,36.0,11.0,63.0,-98.0,209.0,28.0,-74.0,2,,4.52,3.88,4.49,6.667e+22,22,-5.2815,0.39493,4.8866,-0.29084,-3.8912,1.8087,-5.2815,0.39493,4.8866,-0.29084,-3.8912,1.8087
72689331,2016-09-03,03:27:57.250000,2016-09-03T03:27:57.250000Z,40.32,-125.69,28.57,27.0,185.0,87.0,7.0,95.0,83.0,177.0,2,,5.63,5.04,5.64,3.54e+24,24,0.066389,-0.62865,0.56226,0.15379,-0.43726,-3.4586,0.066389,-0.62865,0.56226,0.15379,-0.43726,-3.4586
72694726,2016-09-13,07:50:22.080000,2016-09-13T07:50:22.080000Z,37.8,-122.2,4.02,5.0,144.0,88.0,-170.0,53.0,80.0,-2.0,2,,3.46,3.37,3.54,2.57e+21,21,-0.1689,-2.3311,2.5001,-0.3032,0.3432,0.7458,-0.1689,-2.3311,2.5001,-0.3032,0.3432,0.7458
72703906,2016-09-28,15:26:51.370000,2016-09-28T15:26:51.370000Z,37.34,-121.7,8.13,8.0,328.0,87.0,167.0,59.0,77.0,3.0,2,,3.25,3.11,3.25,9.388e+20,20,0.192,-8.248,8.056,-0.75,2.104,4.082,0.192,-8.248,8.056,-0.75,2.104,4.082
72705776,2016-10-01,07:53:29.350000,2016-10-01T07:53:29.350000Z,36.24,-120.36,10.79,11.0,144.0,51.0,99.0,310.0,40.0,79.0,2,,3.55,3.44,3.52,2.365e+21,21,2.1671,-0.9834,-1.1836,0.1249,-0.4956,1.358,2.1671,-0.9834,-1.1836,0.1249,-0.4956,1.358
72714296,2016-10-18,22:09:07.690000,2016-10-18T22:09:07.690000Z,36.71,-121.31,7.59,8.0,145.0,79.0,161.0,239.0,71.0,11.0,2,,3.7,3.71,3.55,2.629e+21,21,0.3856,-2.4261,2.0405,0.1144,-0.8857,1.0108,0.3856,-2.4261,2.0405,0.1144,-0.8857,1.0108
72716540,2016-10-27,06:37:23.630000,2016-10-27T06:37:23.630000Z,40.35,-124.55,23.97,33.0,36.0,87.0,4.0,306.0,86.0,177.0,2,,3.85,3.95,4.11,1.842e+22,22,0.26056,-1.8688,1.6083,0.02324,0.13778,-0.58805,0.26056,-1.8688,1.6083,0.02324,0.13778,-0.58805
72719830,2016-11-03,12:57:33.560000,2016-11-03T12:57:33.560000Z,39.66,-123.63,-0.57,5.0,328.0,89.0,159.0,59.0,69.0,1.0,2,,3.57,3.57,3.82,6.575e+21,21,0.2242,-5.5721,5.3479,-1.2588,1.9598,2.8266,0.2242,-5.5721,5.3479,-1.2588,1.9598,2.8266
72721105,2016-11-06,13:00:46.390000,2016-11-06T13:00:46.390000Z,39.66,-123.64,-0.65,3.5,56.0,86.0,-6.0,147.0,84.0,-176.0,2,,4.0,3.83,4.06,1.551e+22,22,-0.02082,-1.4038,1.4247,-0.19082,0.01216,0.6065,-0.02082,-1.4038,1.4247,-0.19082,0.01216,0.6065
72722235,2016-11-09,00:55:46.860000,2016-11-09T00:55:46.860000Z,36.46,-121.01,6.5,8.0,149.0,87.0,-118.0,53.0,28.0,-6.0,2,,3.49,3.46,3.6,3.117e+21,21,-0.2964,-1.179,1.4754,-1.503,2.3006,0.5804,-0.2964,-1.179,1.4754,-1.503,2.3006,0.5804
72733405,2016-12-05,18:33:15.480000,2016-12-05T18:33:15.480000Z,40.28,-124.39,22.1,27.0,230.0,68.0,38.0,123.0,55.0,153.0,2,,4.16,3.95,4.35,4.195e+22,22,1.7182,-3.9571,2.2389,-0.59198,-2.3137,-0.34738,1.7182,-3.9571,2.2389,-0.59198,-2.3137,-0.34738
72737010,2016-12-14,07:44:24.970000,2016-12-14T07:44:24.970000Z,37.64,-118.93,6.11,8.0,112.0,88.0,-101.0,9.0,11.0,-13.0,2,,3.82,3.82,3.99,1.201e+22,22,-0.01213,-0.01181,0.02394,-1.0733,0.47853,-0.30067,-0.01213,-0.01181,0.02394,-1.0733,0.47853,-0.30067
72737765,2016-12-14,11:58:39.840000,2016-12-14T11:58:39.840000Z,35.56,-120.81,4.59,8.0,58.0,80.0,15.0,326.0,75.0,169.0,2,,4.18,4.15,3.95,1.031e+22,22,0.29322,-1.0585,0.76524,0.116,0.17669,0.40439,0.29322,-1.0585,0.76524,0.116,0.17669,0.40439
72737985,2016-12-14,16:41:05.530000,2016-12-14T16:41:05.530000Z,38.82,-122.84,1.48,5.0,335.0,83.0,-165.0,244.0,75.0,-7.0,2,,4.85,4.6,5.01,4.135e+23,23,-1.3331,-2.4957,3.8288,0.37962,-0.7257,2.4918,-1.3331,-2.4957,3.8288,0.37962,-0.7257,2.4918
72744480,2016-12-28,08:18:00.850000,2016-12-28T08:18:00.850000Z,38.37,-118.9,10.01,11.0,217.0,86.0,-17.0,308.0,73.0,-176.0,2,,5.66,5.69,5.64,3.635e+24,24,-0.51047,-3.1146,3.6251,0.67268,0.76013,-0.87245,-0.51047,-3.1146,3.6251,0.67268,0.76013,-0.87245
72744640,2016-12-28,09:13:47.580000,2016-12-28T09:13:47.580000Z,38.36,-118.9,2.43,11.0,122.0,87.0,-175.0,31.0,85.0,-3.0,2,,5.83,5.91,5.59,3.063e+24,24,-0.48319,-2.4704,2.9536,-0.2488,0.032613,-1.396,-0.48319,-2.4704,2.9536,-0.2488,0.032613,-1.396
72756770,2017-01-27,19:08:29.710000,2017-01-27T19:08:29.710000Z,38.79,-122.76,2.69,1.5,211.0,72.0,-21.0,308.0,70.0,-161.0,2,,3.65,3.69,3.89,8.429e+21,21,-3.1161,-5.8039,8.92,2.1777,0.6705,-2.6858,-3.1161,-5.8039,8.92,2.1777,0.6705,-2.6858
72758290,2017-01-31,05:35:08.660000,2017-01-31T05:35:08.660000Z,36.76,-121.35,11.02,11.0,233.0,79.0,15.0,140.0,75.0,168.0,2,,3.35,3.22,3.28,1.046e+21,21,0.1859,-1.0645,0.8787,-0.0833,-0.2623,0.2358,0.1859,-1.0645,0.8787,-0.0833,-0.2623,0.2358
72762726,2017-02-11,09:00:55.610000,2017-02-11T09:00:55.610000Z,38.56,-122.29,4.81,8.0,99.0,57.0,47.0,338.0,52.0,136.0,2,,3.03,3.07,3.24,9.342e+20,20,6.263999,-4.597,-1.667,3.031,2.522,6.368,6.263999,-4.597,-1.667,3.031,2.522,6.368
72766046,2017-02-21,00:57:52.710000,2017-02-21T00:57:52.710000Z,38.8,-122.74,1.32,3.5,336.0,74.0,-131.0,228.0,43.0,-24.0,2,,3.74,3.84,4.16,2.133e+22,22,-0.91762,-1.0553,1.9729,0.49458,-1.1709,0.50095,-0.91762,-1.0553,1.9729,0.49458,-1.1709,0.50095
72766431,2017-02-21,22:46:23.830000,2017-02-21T22:46:23.830000Z,36.63,-120.99,0.97,11.0,110.0,65.0,96.0,276.0,25.0,77.0,2,,3.43,3.34,3.3,1.104e+21,21,0.8066,-0.8152,0.0086,0.6606,-0.2856,0.213,0.8066,-0.8152,0.0086,0.6606,-0.2856,0.213
72768191,2017-02-26,14:58:40.100000,2017-02-26T14:58:40.100000Z,36.96,-121.58,4.46,5.0,199.0,88.0,-4.0,290.0,86.0,-178.0,2,,3.71,3.7,3.6,3.125e+21,21,-0.314,-1.8048,2.1188,0.1202,0.1677,-2.4233,-0.314,-1.8048,2.1188,0.1202,0.1677,-2.4233
72768266,2017-02-26,19:55:49.160000,2017-02-26T19:55:49.160000Z,36.81,-121.54,6.59,8.0,44.0,86.0,-20.0,136.0,70.0,-176.0,2,,3.34,3.32,3.39,1.495e+21,21,0.2486,-1.5119,1.2632,-0.5814,-0.1954,-0.0422,0.2486,-1.5119,1.2632,-0.5814,-0.1954,-0.0422
72769811,2017-03-02,20:23:45.020000,2017-03-02T20:23:45.020000Z,40.29,-124.4,8.17,8.0,189.0,80.0,-17.0,282.0,73.0,-170.0,2,,3.45,3.37,3.85,7.42e+21,21,0.0933,-2.4999,2.4066,1.9661,1.9783,-6.4805,0.0933,-2.4999,2.4066,1.9661,1.9783,-6.4805
72771146,2017-03-06,19:19:20.810000,2017-03-06T19:19:20.810000Z,40.35,-124.77,25.15,30.0,65.0,89.0,-71.0,159.0,20.0,-176.0,2,,3.76,3.76,4.04,1.417e+22,22,-0.02031,-0.27214,0.29245,-1.1865,-0.61153,0.40074,-0.02031,-0.27214,0.29245,-1.1865,-0.61153,0.40074
72771746,2017-03-08,17:20:23.530000,2017-03-08T17:20:23.530000Z,36.64,-121.26,7.16,14.0,233.0,79.0,18.0,140.0,73.0,168.0,2,,3.85,3.79,3.72,4.681e+21,21,0.5606,-4.5567,3.9961,-0.5495,-1.4569,0.9832,0.5606,-4.5567,3.9961,-0.5495,-1.4569,0.9832
72774671,2017-03-13,14:39:04.160000,2017-03-13T14:39:04.160000Z,35.88,-120.06,15.45,18.0,300.0,62.0,91.0,117.0,28.0,88.0,2,,3.5,3.19,3.52,2.333e+21,21,2.0732,-1.4501,-0.623,-1.1135,0.6838,0.6336,2.0732,-1.4501,-0.623,-1.1135,0.6838,0.6336
72776501,2017-03-16,15:50:28.700000,2017-03-16T15:50:28.700000Z,36.1,-120.21,8.83,8.0,342.0,87.0,162.0,73.0,72.0,3.0,2,,3.45,3.31,3.38,1.446e+21,21,0.4554,-1.0093,0.554,-0.2464,0.3374,1.1488,0.4554,-1.0093,0.554,-0.2464,0.3374,1.1488
72782971,2017-03-31,10:55:53.700000,2017-03-31T10:55:53.700000Z,36.88,-121.61,6.2,14.0,139.0,90.0,-171.0,49.0,81.0,0.0,2,,3.9,3.71,4.0,1.233e+22,22,0.34833,-1.3779,1.0296,-0.19272,0.08647,0.18337,0.34833,-1.3779,1.0296,-0.19272,0.08647,0.18337
72788391,2017-04-13,22:21:02.320000,2017-04-13T22:21:02.320000Z,36.47,-121.0,5.06,8.0,325.0,89.0,-175.0,235.0,85.0,-1.0,2,,3.77,3.65,3.52,2.377e+21,21,-0.019,-2.2201,2.2392,0.1653,-0.1459,0.7933,-0.019,-2.2201,2.2392,0.1653,-0.1459,0.7933
72789886,2017-04-17,20:31:45.180000,2017-04-17T20:31:45.180000Z,38.77,-122.72,1.35,1.5,211.0,58.0,-58.0,342.0,44.0,-130.0,2,,3.45,3.47,3.73,4.981e+21,21,-3.7273,-1.2563,4.9835,1.8521,0.8886,0.7817,-3.7273,-1.2563,4.9835,1.8521,0.8886,0.7817
72795746,2017-04-30,01:29:19.710000,2017-04-30T01:29:19.710000Z,37.83,-121.81,15.2,18.0,168.0,86.0,154.0,260.0,64.0,5.0,2,,3.73,3.74,3.78,5.743e+21,21,0.1291,-2.096,1.967,-0.0555,-2.5935,4.713,0.1291,-2.096,1.967,-0.0555,-2.5935,4.713
72795911,2017-04-30,10:12:16.340000,2017-04-30T10:12:16.340000Z,38.79,-122.78,2.76,3.5,257.0,83.0,13.0,165.0,77.0,173.0,2,,3.65,3.74,3.98,1.158e+22,22,-0.30866,-0.36149,0.67016,-0.25093,-0.33992,0.97589,-0.30866,-0.36149,0.67016,-0.25093,-0.33992,0.97589
72802856,2017-05-18,03:20:37.830000,2017-05-18T03:20:37.830000Z,40.4,-125.47,18.4,21.0,91.0,86.0,163.0,183.0,73.0,4.0,2,,3.56,3.41,3.96,1.1e+22,22,0.11792,-0.14036,0.02244,0.30763,-0.04785,-1.0496,0.11792,-0.14036,0.02244,0.30763,-0.04785,-1.0496
72804356,2017-05-22,01:36:16.870000,2017-05-22T01:36:16.870000Z,36.7,-121.34,3.42,11.0,53.0,85.0,-25.0,146.0,65.0,-174.0,2,,3.48,3.41,3.46,1.945e+21,21,-0.1527,-1.5847,1.7373,-0.7497,-0.3457,0.5707,-0.1527,-1.5847,1.7373,-0.7497,-0.3457,0.5707
72807936,2017-05-29,18:21:25.350000,2017-05-29T18:21:25.350000Z,38.9,-123.0,4.2,8.0,56.0,79.0,30.0,319.0,61.0,168.0,2,,2.92,2.94,3.26,9.561e+20,20,2.114,-9.052,6.938,2.917,3.408,2.072,2.114,-9.052,6.938,2.917,3.408,2.072
72811596,2017-06-06,22:45:26.490000,2017-06-06T22:45:26.490000Z,38.79,-119.65,-1.57,3.5,136.0,69.0,-154.0,36.0,66.0,-23.0,2,,3.95,4.15,3.9,8.796e+21,21,-2.6051,-6.1831,8.788199,-3.8897,0.1292,-1.0542,-2.6051,-6.1831,8.788199,-3.8897,0.1292,-1.0542
72814101,2017-06-11,12:19:29.750000,2017-06-11T12:19:29.750000Z,41.04,-124.11,22.86,21.0,268.0,90.0,172.0,358.0,82.0,0.0,2,,3.5,3.31,3.53,2.441e+21,21,-0.1215,0.2064,-0.0849,-0.3409,0.0178,-2.4126,-0.1215,0.2064,-0.0849,-0.3409,0.0178,-2.4126
72819101,2017-06-21,19:00:20.430000,2017-06-21T19:00:20.430000Z,37.91,-122.29,4.57,3.5,234.0,90.0,10.0,144.0,80.0,180.0,2,,3.14,3.11,3.02,4.227e+20,20,-0.829,-3.531,4.36,-0.469,-0.64,1.316,-0.829,-3.531,4.36,-0.469,-0.64,1.316
72820761,2017-06-24,21:22:03.060000,2017-06-24T21:22:03.060000Z,40.29,-124.3,9.14,11.0,246.0,53.0,50.0,120.0,52.0,130.0,2,,4.0,3.89,4.03,1.397e+22,22,1.0072,-1.5097,0.50255,-0.05894,-0.45179,0.11934,1.0072,-1.5097,0.50255,-0.05894,-0.45179,0.11934
72822076,2017-06-27,09:02:02.720000,2017-06-27T09:02:02.720000Z,39.47,-120.34,-1.58,1.5,316.0,83.0,-158.0,223.0,69.0,-8.0,2,,3.84,3.85,3.68,4.168e+21,21,-0.2166,-3.7272,3.9438,1.4739,-0.6936,-0.0179,-0.2166,-3.7272,3.9438,1.4739,-0.6936,-0.0179
72822096,2017-06-27,09:09:21.860000,2017-06-27T09:09:21.860000Z,39.47,-120.33,-1.43,3.5,318.0,75.0,-164.0,223.0,75.0,-16.0,2,,4.1,4.28,3.94,1.024e+22,22,-0.14544,-0.88177,1.0272,0.34773,-0.00491,0.0195,-0.14544,-0.88177,1.0272,0.34773,-0.00491,0.0195
72824376,2017-06-30,19:34:38.820000,2017-06-30T19:34:38.820000Z,37.51,-118.96,-0.19,1.5,305.0,76.0,-129.0,198.0,41.0,-22.0,2,,3.55,3.55,3.59,3.026e+21,21,-1.108,-0.9989,2.1068,1.9162,-0.8474,-1.2006,-1.108,-0.9989,2.1068,1.9162,-0.8474,-1.2006
72832131,2017-07-09,09:12:05.040000,2017-07-09T09:12:05.040000Z,37.51,-118.95,0.87,1.5,203.0,54.0,-61.0,340.0,44.0,-124.0,2,,3.74,3.92,3.83,6.954e+21,21,-5.8906,-0.744,6.6346,2.7876,1.0341,0.1492,-5.8906,-0.744,6.6346,2.7876,1.0341,0.1492
72832766,2017-07-10,01:44:12.770000,2017-07-10T01:44:12.770000Z,40.62,-123.29,34.83,33.0,228.0,85.0,27.0,135.0,63.0,174.0,2,,3.7,3.28,3.74,5.031e+21,21,0.3954,-4.6509,4.2555,-1.3765,-1.8479,0.233,0.3954,-4.6509,4.2555,-1.3765,-1.8479,0.233
72849876,2017-07-27,01:36:22.400000,2017-07-27T01:36:22.400000Z,38.58,-122.42,6.14,5.0,166.0,79.0,164.0,259.0,74.0,11.0,2,,3.24,3.25,3.27,1.006e+21,21,0.0652,-0.4304,0.3653,-0.125,-0.3065,0.8616,0.0652,-0.4304,0.3653,-0.125,-0.3065,0.8616
72852151,2017-07-29,00:02:40.910000,2017-07-29T00:02:40.910000Z,40.78,-125.18,26.54,24.0,58.0,86.0,-10.0,149.0,80.0,-176.0,2,,5.29,4.89,5.08,5.223e+23,23,0.92543,-5.0031,4.0777,-1.2249,0.008839,2.3363,0.92543,-5.0031,4.0777,-1.2249,0.008839,2.3363
72852946,2017-07-29,17:08:26.240000,2017-07-29T17:08:26.240000Z,41.08,-125.33,24.34,24.0,123.0,86.0,172.0,213.0,82.0,4.0,2,,4.36,4.02,4.58,9.348e+22,22,2.4678,-9.7032,7.2354,0.90329,-0.68546,-3.7479,2.4678,-9.7032,7.2354,0.90329,-0.68546,-3.7479
72858911,2017-08-03,21:25:01.990000,2017-08-03T21:25:01.990000Z,40.4,-120.0,10.48,11.0,248.0,85.0,6.0,157.0,84.0,175.0,2,,3.45,3.23,3.56,2.755e+21,21,0.2779,-2.0891,1.8113,-0.1649,-0.2705,1.9163,0.2779,-2.0891,1.8113,-0.1649,-0.2705,1.9163
72867086,2017-08-12,03:00:10.260000,2017-08-12T03:00:10.260000Z,38.06,-118.92,9.18,8.0,239.0,81.0,-13.0,331.0,77.0,-171.0,2,,4.06,4.21,3.92,9.604001e+21,21,-1.3225,-7.4156,8.738199,2.2561,0.028,4.5863,-1.3225,-7.4156,8.738199,2.2561,0.028,4.5863
72867256,2017-08-12,08:40:00.150000,2017-08-12T08:40:00.150000Z,36.3,-120.32,8.2,14.0,318.0,48.0,97.0,128.0,42.0,83.0,2,,3.55,3.46,3.39,1.505e+21,21,1.4141,-0.755,-0.6591,-0.0371,0.1883,0.8606,1.4141,-0.755,-0.6591,-0.0371,0.1883,0.8606
72874215,2017-08-22,13:36:58.060000,2017-08-22T13:36:58.060000Z,37.79,-122.6,5.31,5.0,334.0,80.0,-161.0,241.0,72.0,-10.0,2,,3.15,2.98,2.92,2.948e+20,20,-0.836,-1.888,2.725,0.487,-0.594,1.603,-0.836,-1.888,2.725,0.487,-0.594,1.603
72876100,2017-08-24,12:54:32.120000,2017-08-24T12:54:32.120000Z,38.8,-122.78,1.11,1.5,52.0,65.0,-46.0,166.0,49.0,-146.0,2,,3.3,3.24,3.5,2.181e+21,21,-1.2244,-0.6069,1.8313,-1.0732,-0.1884,0.9924,-1.2244,-0.6069,1.8313,-1.0732,-0.1884,0.9924
72882765,2017-08-31,15:59:16.280000,2017-08-31T15:59:16.280000Z,38.62,-122.7,6.67,14.0,143.0,86.0,171.0,234.0,81.0,4.0,2,,3.31,3.46,3.52,2.368e+21,21,-0.006,-2.2256,2.2316,0.0928,-0.3992,0.6897,-0.006,-2.2256,2.2316,0.0928,-0.3992,0.6897
72892241,2017-09-14,17:32:17.330000,2017-09-14T17:32:17.330000Z,37.41,-121.81,-0.21,1.5,323.0,78.0,145.0,61.0,55.0,15.0,2,,3.33,3.15,3.28,1.024e+21,21,0.299,-0.9105,0.6116,-0.2325,0.4728,0.3673,0.299,-0.9105,0.6116,-0.2325,0.4728,0.3673
72892486,2017-09-15,01:17:47.780000,2017-09-15T01:17:47.780000Z,37.41,-121.81,-0.21,3.5,321.0,80.0,151.0,57.0,61.0,12.0,2,,3.42,3.29,3.28,1.032e+21,21,0.1698,-0.9299,0.7601,-0.1597,0.476,0.2777,0.1698,-0.9299,0.7601,-0.1597,0.476,0.2777
72897116,2017-09-22,23:17:19.050000,2017-09-22T23:17:19.050000Z,40.5,-124.42,26.88,33.0,70.0,79.0,-12.0,162.0,78.0,-169.0,2,,3.59,3.58,3.91,9.006e+21,21,0.1235,-5.4315,5.308,-2.5286,1.0965,6.7304,0.1235,-5.4315,5.308,-2.5286,1.0965,6.7304
72906781,2017-10-10,00:53:18.270000,2017-10-10T00:53:18.270000Z,37.31,-121.67,9.69,11.0,240.0,89.0,2.0,150.0,88.0,179.0,2,,4.39,4.37,4.09,1.693e+22,22,0.08369,-1.5199,1.4362,-0.02198,-0.05219,0.82398,0.08369,-1.5199,1.4362,-0.02198,-0.05219,0.82398
72908631,2017-10-13,23:10:32.130000,2017-10-13T23:10:32.130000Z,39.28,-123.23,1.39,5.0,335.0,74.0,-162.0,239.0,73.0,-17.0,2,,3.57,3.56,3.88,8.353e+21,21,-1.7303,-5.546,7.276299,2.6649,-0.9949,4.3012,-1.7303,-5.546,7.276299,2.6649,-0.9949,4.3012
72911526,2017-10-19,11:45:32.740000,2017-10-19T11:45:32.740000Z,36.47,-121.05,7.96,8.0,282.0,63.0,60.0,153.0,40.0,134.0,2,,3.57,3.56,3.49,2.133e+21,21,1.495,-1.0766,-0.4184,-1.1426,-0.2415,1.1836,1.495,-1.0766,-0.4184,-1.1426,-0.2415,1.1836
72914336,2017-10-26,18:40:17.550000,2017-10-26T18:40:17.550000Z,37.12,-121.52,7.46,8.0,246.0,89.0,-10.0,336.0,80.0,-179.0,2,,3.42,3.43,3.43,1.726e+21,21,0.1937,-1.3594,1.1656,0.3187,0.0349,1.1363,0.1937,-1.3594,1.1656,0.3187,0.0349,1.1363
72923380,2017-11-13,19:31:29.050000,2017-11-13T19:31:29.050000Z,36.63,-121.24,6.31,8.0,138.0,81.0,-167.0,46.0,77.0,-9.0,2,,4.77,4.75,4.58,9.23e+22,22,0.30701,-8.961101,8.6541,-2.8024,0.43242,0.61617,0.30701,-8.961101,8.6541,-2.8024,0.43242,0.61617
72924455,2017-11-15,01:23:53.150000,2017-11-15T01:23:53.150000Z,36.63,-121.24,5.5,8.0,225.0,88.0,3.0,134.0,87.0,178.0,2,,3.84,3.69,3.76,5.496e+21,21,0.1763,-5.5752,5.399,-0.0713,-0.2905,-0.0884,0.1763,-5.5752,5.399,-0.0713,-0.2905,-0.0884
72936861,2017-12-08,17:06:26.730000,2017-12-08T17:06:26.730000Z,37.55,-118.82,2.91,3.5,319.0,51.0,-97.0,151.0,40.0,-81.0,2,,3.79,3.61,3.66,3.82e+21,21,-3.885,1.3912,2.4937,0.7842,-0.3508,-1.5264,-3.885,1.3912,2.4937,0.7842,-0.3508,-1.5264
72937001,2017-12-08,22:19:17.110000,2017-12-08T22:19:17.110000Z,37.55,-118.81,2.84,5.0,326.0,49.0,-96.0,155.0,41.0,-83.0,2,,3.87,3.99,3.78,5.821e+21,21,-5.3851,0.9499,4.4353,0.7257,-0.5256,-2.942,-5.3851,0.9499,4.4353,0.7257,-0.5256,-2.942
72937051,2017-12-08,22:52:53.470000,2017-12-08T22:52:53.470000Z,37.55,-118.81,3.18,5.0,346.0,55.0,-88.0,163.0,35.0,-92.0,2,,3.42,3.47,3.37,1.396e+21,21,-1.387,0.2183,1.1687,0.0851,-0.4523,-0.288,-1.387,0.2183,1.1687,0.0851,-0.4523,-0.288
72937211,2017-12-09,02:27:47.510000,2017-12-09T02:27:47.510000Z,37.55,-118.81,3.53,3.5,320.0,53.0,-92.0,143.0,37.0,-87.0,2,,3.61,3.6,3.52,2.391e+21,21,-2.4162,0.9829,1.4334,0.485,-0.4781,-0.9326,-2.4162,0.9829,1.4334,0.485,-0.4781,-0.9326
72939656,2017-12-14,04:57:18.580000,2017-12-14T04:57:18.580000Z,39.61,-123.65,7.04,11.0,69.0,86.0,15.0,338.0,75.0,176.0,2,,4.01,4.18,4.26,3.027e+22,22,-0.06367,-1.9438,2.0075,0.65346,0.53962,2.1373,-0.06367,-1.9438,2.0075,0.65346,0.53962,2.1373
72940181,2017-12-15,06:47:38.830000,2017-12-15T06:47:38.830000Z,40.42,-124.59,17.92,39.0,293.0,81.0,-167.0,201.0,77.0,-10.0,2,,3.33,3.26,3.87,7.876e+21,21,1.4664,-5.9133,4.4469,2.77,0.9676,-5.3721,1.4664,-5.9133,4.4469,2.77,0.9676,-5.3721
72943706,2017-12-24,00:31:27.840000,2017-12-24T00:31:27.840000Z,37.11,-121.52,7.25,8.0,152.0,88.0,167.0,243.0,77.0,2.0,2,,3.25,3.28,3.27,1.005e+21,21,0.1648,-0.8795,0.7147,0.1118,-0.1845,0.5715,0.1648,-0.8795,0.7147,0.1118,-0.1845,0.5715
72944701,2017-12-27,06:32:09.060000,2017-12-27T06:32:09.060000Z,37.4,-121.75,10.55,11.0,56.0,84.0,10.0,325.0,80.0,174.0,2,,3.91,3.92,3.9,8.874e+21,21,0.6866,-8.4597,7.773099,0.7851,1.4217,3.1646,0.6866,-8.4597,7.773099,0.7851,1.4217,3.1646
72945446,2017-12-29,04:45:42.610000,2017-12-29T04:45:42.610000Z,40.29,-124.51,19.29,24.0,95.0,85.0,173.0,185.0,83.0,5.0,2,,3.41,3.41,3.82,6.604e+21,21,0.9191,-1.629,0.7099,0.6041,-0.4656,-6.444,0.9191,-1.629,0.7099,0.6041,-0.4656,-6.444
72946846,2017-12-31,19:49:06.270000,2017-12-31T19:49:06.270000Z,40.48,-123.39,30.44,39.0,52.0,88.0,-104.0,313.0,14.0,-9.0,2,,3.66,3.28,3.76,5.354e+21,21,-0.7216,1.517,-0.7953,-3.8533,-3.4841,-0.6902,-0.7216,1.517,-0.7953,-3.8533,-3.4841,-0.6902
72948801,2018-01-04,10:39:37.730000,2018-01-04T10:39:37.730000Z,37.86,-122.26,12.31,14.0,59.0,87.0,-13.0,150.0,77.0,-177.0,2,,4.65,4.64,4.38,4.563e+22,22,0.13197,-3.9594,3.8274,-1.0533,-0.28592,2.1235,0.13197,-3.9594,3.8274,-1.0533,-0.28592,2.1235
72950451,2018-01-07,19:01:00.490000,2018-01-07T19:01:00.490000Z,40.4,-125.24,29.45,11.0,180.0,87.0,8.0,89.0,82.0,177.0,2,,4.52,4.07,4.52,7.555e+22,22,-0.02552,0.18384,-0.15832,0.37319,-1.0853,-7.4662,-0.02552,0.18384,-0.15832,0.37319,-1.0853,-7.4662
72955520,2018-01-18,05:55:11.950000,2018-01-18T05:55:11.950000Z,38.78,-122.74,1.81,1.5,347.0,78.0,-121.0,239.0,33.0,-22.0,2,,3.94,4.04,4.28,3.325e+22,22,-1.0613,-1.0252,2.0866,0.55348,-2.5055,1.2039,-1.0613,-1.0252,2.0866,0.55348,-2.5055,1.2039
72957626,2018-01-23,21:00:55.290000,2018-01-23T21:00:55.290000Z,36.48,-121.03,7.36,8.0,191.0,89.0,-179.0,101.0,89.0,-1.0,2,,3.47,3.48,3.41,1.633e+21,21,0.4412,0.3752,-0.8164,-0.0326,0.05,1.5194,0.4412,0.3752,-0.8164,-0.0326,0.05,1.5194
72957816,2018-01-24,06:02:33.030000,2018-01-24T06:02:33.030000Z,36.94,-121.66,7.1,8.0,235.0,86.0,7.0,144.0,83.0,176.0,2,,3.7,3.84,3.6,3.124e+21,21,0.0634,-2.9582,2.8948,-0.1948,-0.3688,1.0076,0.0634,-2.9582,2.8948,-0.1948,-0.3688,1.0076
72963436,2018-02-03,03:12:46.560000,2018-02-03T03:12:46.560000Z,40.8,-125.45,13.29,14.0,231.0,88.0,-5.0,321.0,85.0,-178.0,2,,4.14,4.17,4.33,3.914e+22,22,0.84594,-4.2199,3.374,0.45498,0.06822,0.85402,0.84594,-4.2199,3.374,0.45498,0.06822,0.85402
72964596,2018-02-05,06:43:15.080000,2018-02-05T06:43:15.080000Z,36.04,-119.75,22.46,18.0,263.0,56.0,85.0,93.0,34.0,98.0,2,,3.64,3.34,3.48,2.05e+21,21,1.8784,-1.9186,0.0402,-0.7457,-0.1948,-0.0683,1.8784,-1.9186,0.0402,-0.7457,-0.1948,-0.0683
